0,1,2,3,4,5
0.7579448304906297,0.7315274794693619,0.45623078542851125,0.44002526847757417,0.1463129079806275,0.12929037692145715
0.7315274794693619,0.45623078542851125,0.44002526847757417,0.1463129079806275,0.12929037692145715,0.1292819540955991
0.45623078542851125,0.44002526847757417,0.1463129079806275,0.12929037692145715,0.1292819540955991,0.12706675089492525
0.44002526847757417,0.1463129079806275,0.12929037692145715,0.1292819540955991,0.12706675089492525,0.11514845230574856
0.1463129079806275,0.12929037692145715,0.1292819540955991,0.12706675089492525,0.11514845230574856,0.10043377553169087
0.12929037692145715,0.1292819540955991,0.12706675089492525,0.11514845230574856,0.10043377553169087,0.09826910928616552
0.1292819540955991,0.12706675089492525,0.11514845230574856,0.10043377553169087,0.09826910928616552,0.09564961044430405
0.12706675089492525,0.11514845230574856,0.10043377553169087,0.09826910928616552,0.09564961044430405,0.09763739734680986
0.11514845230574856,0.10043377553169087,0.09826910928616552,0.09564961044430405,0.09763739734680986,0.09644977890082122
0.10043377553169087,0.09826910928616552,0.09564961044430405,0.09763739734680986,0.09644977890082122,0.027298378606022324
0.09826910928616552,0.09564961044430405,0.09763739734680986,0.09644977890082122,0.027298378606022324,0.015784375658033273
0.09564961044430405,0.09763739734680986,0.09644977890082122,0.027298378606022324,0.015784375658033273,0.013372078332280483
0.09763739734680986,0.09644977890082122,0.027298378606022324,0.015784375658033273,0.013372078332280483,0.013712360496946727
0.09644977890082122,0.027298378606022324,0.015784375658033273,0.013372078332280483,0.013712360496946727,0.5775194777847967
0.027298378606022324,0.015784375658033273,0.013372078332280483,0.013712360496946727,0.5775194777847967,0.6478416508738681
0.015784375658033273,0.013372078332280483,0.013712360496946727,0.5775194777847967,0.6478416508738681,0.38492314171404507
0.013372078332280483,0.013712360496946727,0.5775194777847967,0.6478416508738681,0.38492314171404507,0.010941250789639926
0.013712360496946727,0.5775194777847967,0.6478416508738681,0.38492314171404507,0.010941250789639926,0.008894504106127608
0.5775194777847967,0.6478416508738681,0.38492314171404507,0.010941250789639926,0.008894504106127608,0.00994735733838703
0.6478416508738681,0.38492314171404507,0.010941250789639926,0.008894504106127608,0.00994735733838703,0.008675510633817647
0.38492314171404507,0.010941250789639926,0.008894504106127608,0.00994735733838703,0.008675510633817647,0.008650242156243422
0.010941250789639926,0.008894504106127608,0.00994735733838703,0.008675510633817647,0.008650242156243422,0.00883554432512108
0.008894504106127608,0.00994735733838703,0.008675510633817647,0.008650242156243422,0.00883554432512108,0.011977258370183196
0.00994735733838703,0.008675510633817647,0.008650242156243422,0.00883554432512108,0.011977258370183196,0.012592124657822702
0.008675510633817647,0.008650242156243422,0.00883554432512108,0.011977258370183196,0.012592124657822702,0.009955780164245105
0.008650242156243422,0.00883554432512108,0.011977258370183196,0.012592124657822702,0.009955780164245105,0.008785007369972628
0.00883554432512108,0.011977258370183196,0.012592124657822702,0.009955780164245105,0.008785007369972628,0.0087260475889661
0.011977258370183196,0.012592124657822702,0.009955780164245105,0.008785007369972628,0.0087260475889661,0.008936618235417986
0.012592124657822702,0.009955780164245105,0.008785007369972628,0.0087260475889661,0.008936618235417986,0.008902926931985682
0.009955780164245105,0.008785007369972628,0.0087260475889661,0.008936618235417986,0.008902926931985682,0.00883554432512108
0.008785007369972628,0.0087260475889661,0.008936618235417986,0.008902926931985682,0.00883554432512108,0.0087260475889661
0.0087260475889661,0.008936618235417986,0.008902926931985682,0.00883554432512108,0.0087260475889661,0.008734470414824174
0.008936618235417986,0.008902926931985682,0.00883554432512108,0.0087260475889661,0.008734470414824174,0.008751316066540324
0.008902926931985682,0.00883554432512108,0.0087260475889661,0.008734470414824174,0.008751316066540324,0.00880185302168878
0.00883554432512108,0.0087260475889661,0.008734470414824174,0.008751316066540324,0.00880185302168878,0.008970309538850287
0.0087260475889661,0.008734470414824174,0.008751316066540324,0.00880185302168878,0.008970309538850287,0.008860812802695307
0.008734470414824174,0.008751316066540324,0.00880185302168878,0.008970309538850287,0.008860812802695307,0.008810275847546853
0.008751316066540324,0.00880185302168878,0.008970309538850287,0.008860812802695307,0.008810275847546853,0.008717624763108023
0.00880185302168878,0.008970309538850287,0.008860812802695307,0.008810275847546853,0.008717624763108023,0.008709201937249951
0.008970309538850287,0.008860812802695307,0.008810275847546853,0.008717624763108023,0.008709201937249951,0.010579069277742685
0.008860812802695307,0.008810275847546853,0.008717624763108023,0.008709201937249951,0.010579069277742685,0.008827121499263003
0.008810275847546853,0.008717624763108023,0.008709201937249951,0.010579069277742685,0.008827121499263003,0.008818698673404929
0.008717624763108023,0.008709201937249951,0.010579069277742685,0.008827121499263003,0.008818698673404929,0.00880185302168878
0.008709201937249951,0.010579069277742685,0.008827121499263003,0.008818698673404929,0.00880185302168878,0.0087260475889661
0.010579069277742685,0.008827121499263003,0.008818698673404929,0.00880185302168878,0.0087260475889661,0.008776584544114552
0.008827121499263003,0.008818698673404929,0.00880185302168878,0.0087260475889661,0.008776584544114552,0.01206148662876395
0.008818698673404929,0.00880185302168878,0.0087260475889661,0.008776584544114552,0.01206148662876395,0.013459675721204467
0.00880185302168878,0.0087260475889661,0.008776584544114552,0.01206148662876395,0.013459675721204467,0.013425984417772166
0.0087260475889661,0.008776584544114552,0.01206148662876395,0.013459675721204467,0.013425984417772166,0.013257527900610657
0.008776584544114552,0.01206148662876395,0.013459675721204467,0.013425984417772166,0.013257527900610657,0.013299642029901032
0.01206148662876395,0.013459675721204467,0.013425984417772166,0.013257527900610657,0.013299642029901032,0.013291219204042958
0.013459675721204467,0.013425984417772166,0.013257527900610657,0.013299642029901032,0.013291219204042958,0.013282796378184884
0.013425984417772166,0.013257527900610657,0.013299642029901032,0.013291219204042958,0.013282796378184884,0.01340071594019794
0.013257527900610657,0.013299642029901032,0.013291219204042958,0.013282796378184884,0.01340071594019794,0.013367024636765638
0.013299642029901032,0.013291219204042958,0.013282796378184884,0.01340071594019794,0.013367024636765638,0.013316487681617185
0.013291219204042958,0.013282796378184884,0.01340071594019794,0.013367024636765638,0.013316487681617185,0.013257527900610657
0.013282796378184884,0.01340071594019794,0.013367024636765638,0.013316487681617185,0.013257527900610657,0.013190145293746056
0.01340071594019794,0.013367024636765638,0.013316487681617185,0.013257527900610657,0.013190145293746056,0.014908401768793433
0.013367024636765638,0.013316487681617185,0.013257527900610657,0.013190145293746056,0.014908401768793433,0.015792798483891344
0.013316487681617185,0.013257527900610657,0.013190145293746056,0.014908401768793433,0.015792798483891344,0.012331017056222363
0.013257527900610657,0.013190145293746056,0.014908401768793433,0.015792798483891344,0.012331017056222363,0.010570646451884607
0.013190145293746056,0.014908401768793433,0.015792798483891344,0.012331017056222363,0.010570646451884607,0.009206148662876397
0.014908401768793433,0.015792798483891344,0.012331017056222363,0.010570646451884607,0.009206148662876397,0.010250579069277744
0.015792798483891344,0.012331017056222363,0.010570646451884607,0.009206148662876397,0.010250579069277744,0.008810275847546853
0.012331017056222363,0.010570646451884607,0.009206148662876397,0.010250579069277744,0.008810275847546853,0.008843967150979154
0.010570646451884607,0.009206148662876397,0.010250579069277744,0.008810275847546853,0.008843967150979154,0.008894504106127608
0.009206148662876397,0.010250579069277744,0.008810275847546853,0.008843967150979154,0.008894504106127608,0.008776584544114552
0.010250579069277744,0.008810275847546853,0.008843967150979154,0.008894504106127608,0.008776584544114552,0.008624973678669195
0.008810275847546853,0.008843967150979154,0.008894504106127608,0.008776584544114552,0.008624973678669195,0.012802695304274586
0.008843967150979154,0.008894504106127608,0.008776584544114552,0.008624973678669195,0.012802695304274586,0.06312907980627501
0.008894504106127608,0.008776584544114552,0.008624973678669195,0.012802695304274586,0.06312907980627501,0.09183407033059593
0.008776584544114552,0.008624973678669195,0.012802695304274586,0.06312907980627501,0.09183407033059593,0.07209096651926722
0.008624973678669195,0.012802695304274586,0.06312907980627501,0.09183407033059593,0.07209096651926722,0.1110970730680143
0.012802695304274586,0.06312907980627501,0.09183407033059593,0.07209096651926722,0.1110970730680143,0.11588966098125919
0.06312907980627501,0.09183407033059593,0.07209096651926722,0.1110970730680143,0.11588966098125919,0.17408296483470204
0.09183407033059593,0.07209096651926722,0.1110970730680143,0.11588966098125919,0.17408296483470204,0.1693409138766056
0.07209096651926722,0.1110970730680143,0.11588966098125919,0.17408296483470204,0.1693409138766056,0.1612634238787113
0.1110970730680143,0.11588966098125919,0.17408296483470204,0.1693409138766056,0.1612634238787113,0.150726468730259
0.11588966098125919,0.17408296483470204,0.1693409138766056,0.1612634238787113,0.150726468730259,0.16624131396083386
0.17408296483470204,0.1693409138766056,0.1612634238787113,0.150726468730259,0.16624131396083386,0.21259212465782273
0.1693409138766056,0.1612634238787113,0.150726468730259,0.16624131396083386,0.21259212465782273,0.12468309117708994
0.1612634238787113,0.150726468730259,0.16624131396083386,0.21259212465782273,0.12468309117708994,0.10493156453990314
0.150726468730259,0.16624131396083386,0.21259212465782273,0.12468309117708994,0.10493156453990314,0.09275215834912612
